annotation_id,game_id,day,strength,accuser_player_name,accuser_role_truth,accuser_team_truth,accuser_model,named_target_player_names,target_role_truth,target_team_truth,target_model,highlight_text,utterance,reason,winner_team
92d62867-2797-4fec-83af-2386db49be03,werewolf-1bvse8,4,suspect,Bob,Werewolf,Werewolves,Qwen/Qwen3.6-35B-A3B,['Alice'],['Villager'],['Villagers'],['Qwen/Qwen3.6-27B'],"Alice, you haven't even weighed in since claiming Village, yet you're ready to follow Charlie's script without hesitation.","Charlie, you're hiding behind 'objective truth' while completely ignoring the very human mistakes that brought us to this exact spot. You voted out David yesterday on shaky momentum, then instantly switched tactics to demand my blood the second Grace fell. That isn't deduction; that's reactive panic. Yes, the game mechanic confirmed my identity, but don't pretend that makes your sudden urgency logically sound. Where were your concrete leads when we lost our Doctor and Seer in two consecutive rounds? Why does executing me feel like the only path when you've offered zero alternative framework besides 'rushing to win'? I'm challenging you to look past the scapegoat and actually examine the table dynamics you've been blind to. Alice, you haven't even weighed in since claiming Village, yet you're ready to follow Charlie's script without hesitation. This isn't about chasing a revealed wolf anymore; it's about whether you'll stop letting fear dictate the exile phase. If you lock onto me purely because a notification popped up, you're not winning—you're repeating the same fatal errors that cost us David. Look at the room, not just the screen.",,Werewolves
73865aac-4d44-4d2c-a143-260310bd8f40,werewolf-1bvse8,4,accuse,Bob,Werewolf,Werewolves,Qwen/Qwen3.6-35B-A3B,['Charlie'],['Villager'],['Villagers'],['google/gemma-4-26B-A4B-it'],"Charlie, you have been screaming for an immediate exile since Night 3 without introducing a single new deduction, observation, or logical pivot. That frantic demand for a quick resolution is a classic Wolf tactic to force a victory before the Village regains its composure. If you actually want to secure the win instead of repeating past mistakes, stop reacting to hype and examine who is pushing hardest for blind action. Turn your votes to Charlie.","You have convinced yourselves with a single mechanical reveal, but ignore the glaring pattern this table has displayed: you panic-lynch when pressured. Yesterday, you executed a Villager named David precisely because you allowed fear of a Seer's hesitation to override the game's own facts. Do not make the exact same catastrophic error today. Charlie, you have been screaming for an immediate exile since Night 3 without introducing a single new deduction, observation, or logical pivot. That frantic demand for a quick resolution is a classic Wolf tactic to force a victory before the Village regains its composure. If you actually want to secure the win instead of repeating past mistakes, stop reacting to hype and examine who is pushing hardest for blind action. Turn your votes to Charlie. Let the final days play out with logic, not desperation.",,Werewolves
e3d27bbb-9753-46f5-b02f-5a34d71dc60d,werewolf-1j268b,1,suspect,Frank,Seer,Villagers,Qwen/Qwen3.6-27B,['Bob' 'David'],"['Werewolf', 'Werewolf']","['Werewolves', 'Werewolves']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']","I noticed Bob explicitly vouching for David's sincerity very early on. In tight deduction games, when two players align on each other immediately without hard evidence, it's often a sign of nervous synchronization or a paired defense strategy. Not a condemnation yet, but definitely worth monitoring.","Thank you for the initial reactions. I appreciate the trust in my read on Charlie, but we need to move past pleasantries quickly. Eve died overnight, which means our Doctor either didn't play, guessed wrong, or chose to sleep. With only six of us left and two Wolves walking among us, we cannot afford wasted protections or miscommunication. 

I am formally asking the Doctor to claim their role now. Step up so we can coordinate protection for high-value targets like myself and Charlie starting tonight. If you choose to hide, that hesitation will directly impact where my vote goes at the end of the day.

Additionally, I noticed Bob explicitly vouching for David's sincerity very early on. In tight deduction games, when two players align on each other immediately without hard evidence, it's often a sign of nervous synchronization or a paired defense strategy. Not a condemnation yet, but definitely worth monitoring. For today's vote, I expect us to exile someone who refuses to provide actionable information or back up their claims. Who is ready to help narrow this down?",Frank flags Bob-David immediate mutual vouching as suspicious; qualified with 'not a condemnation yet' → L1,Villagers
6685ed4b-8d19-4ca1-a0d7-07d4966dbd57,werewolf-1j268b,1,suspect,Grace,Villager,Villagers,Qwen/Qwen3.6-35B-A3B,['Bob' 'David'],"['Werewolf', 'Werewolf']","['Werewolves', 'Werewolves']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']","Bob and David, you two are locking into a mutual defense strategy very early, reinforcing each other’s sincerity without a single vote or clue to justify it. In a tight deduction space, that kind of synchronized alignment often requires coordination, so it’s fair to put a lens on it.","Frank, thanks for setting the pace and verifying Charlie. That’s a strong foundation. The biggest gap right now is the complete silence from the Doctor. Leaving that role hidden costs us vital protections and leaves our assumed Seer exposed. Bob and David, you two are locking into a mutual defense strategy very early, reinforcing each other’s sincerity without a single vote or clue to justify it. In a tight deduction space, that kind of synchronized alignment often requires coordination, so it’s fair to put a lens on it. Unless the Doctor comes forward to help us survive the night, we’re operating at a severe disadvantage. I propose we table any exile vote for today, let the night play out, and ask Frank to prioritize his next inspection on either the silent Doctor or someone within that Bob-David dynamic. Let’s trade in vibes for verifiable plays and save our vote until we have actual leads.",Grace points to Bob-David synchronization as suspicious; 'often requires coordination' hints at wolf pair without asserting it outright → L1,Villagers
30c5693c-2809-4bd0-8c7f-c07dfd548f7d,werewolf-1j268b,1,suspect,Frank,Seer,Villagers,Qwen/Qwen3.6-27B,['Bob'],['Werewolf'],['Werewolves'],['openai/gpt-oss-20b'],"Bob, shifting focus to the quiet players doesn't wash—you and David need to explain this lock now.","Thank you, Alice, for claiming Doctor. Your account that you protected Bob last night cleanly explains why he survived while Eve fell. More importantly, your immediate callout against David for rushing to defend Bob actually validates your role—a Wolf wouldn't typically shatter their own partner's alibi seconds after claiming to save them.

This cements our early read: the Bob-David synchronization is deeply suspicious. The moment I cleared Charlie, David instantly vouched for Bob without a single clue. When questioned, he doubled down rather than providing actual evidence. On a shrinking board, that kind of unearned alignment is classic Wolf behavior used to create a safe block.

I'm standing by my assessment. David's aggressive, unfounded defense points directly to him hiding behind Bob. While I plan to investigate another player tonight, we can't risk leaving two coordinated players alive. I'm casting my vote for David. Bob, shifting focus to the quiet players doesn't wash—you and David need to explain this lock now. Let's discuss, but I'm pressing to exile David today.",Frank calls out Bob for deflecting and demands explanation; implies suspicious behavior without full accusation → L1,Villagers
3533e5ab-9917-4d0b-9c50-ba680fbdea1e,werewolf-1j268b,2,accuse,Alice,Doctor,Villagers,zai-org/GLM-4.7-Flash,['Bob'],['Werewolf'],['Werewolves'],['openai/gpt-oss-20b'],"Since David was the first wolf, you are the last one. We have confirmed roles in Charlie, myself, and Frank; you are the only one left to explain why you tried to kill Frank last night.","Frank, thank you for validating my role. I am the Doctor. It is true that I chose to protect you last night, which is why you are still alive. Bob, your attempt to eliminate Frank last night is the smoking gun we needed. You targeted the Seer because he is the greatest threat to your survival. Since David was the first wolf, you are the last one. We have confirmed roles in Charlie, myself, and Frank; you are the only one left to explain why you tried to kill Frank last night.",Alice directly asserts Bob is the last remaining wolf based on process of elimination and nighttime evidence → L2,Villagers
ef79ee62-827b-43e5-a4c8-559bd8b3dd70,werewolf-1j268b,2,accuse,Frank,Seer,Villagers,Qwen/Qwen3.6-27B,['Bob'],['Werewolf'],['Werewolves'],['openai/gpt-oss-20b'],"There are no more plausible denials left. Grace, please see through this desperation. Align with the verified block. We exile Bob today to close this game. Vote him out.","Bob, questioning my night actions is a transparent panic move. I am the Seer, and I have absolute certainty that I inspected Alice last night—she is the Doctor. Your claim that you 'wanted to keep the Seer alive' completely contradicts reality; if you were a true Villager, you wouldn't have been part of the wolf pair that targeted me last night. Alice saved me specifically because you wolves tried to eliminate our biggest asset. 

The logic is airtight. I have verified Charlie as a Villager and Alice as the Doctor. That creates an undeniable three-player good block. You spent all of Day 1 building a shield around David, a confirmed Werewolf, and now you're scrambling to twist narratives and attack verified roles. There are no more plausible denials left. Grace, please see through this desperation. Align with the verified block. We exile Bob today to close this game. Vote him out.","Frank calls for Bob's exile explicitly ('We exile Bob today', 'Vote him out') → L3",Villagers
bd053d43-0bf5-4504-931a-30c19283d55f,werewolf-1j268b,2,accuse,Alice,Doctor,Villagers,zai-org/GLM-4.7-Flash,['Bob'],['Werewolf'],['Werewolves'],['openai/gpt-oss-20b'],you spent Day 1 protecting him,"I am the Doctor, and I can confirm exactly why I protected Frank last night. Bob, your attempt to cast doubt on the Seer is a classic distraction tactic now that you’re the last wolf standing. David was the first wolf, and you spent Day 1 trying to get him exiled? No, you spent Day 1 protecting him. Now you’re trying to kill the Seer to hide behind your lack of evidence. We have the Seer’s verified role, my own confirmation as Doctor, and a village united against the only player who has consistently sided with the wolves. It is time to vote out Bob and win this game.","Alice directly asserts Bob spent Day 1 protecting David (confirmed wolf), implying wolf partnership → L2",Villagers
9c998f30-8b74-4f59-b4b0-69f16a9d5e86,werewolf-1j268b,2,accuse,Grace,Villager,Villagers,Qwen/Qwen3.6-35B-A3B,['Bob'],['Werewolf'],['Werewolves'],['openai/gpt-oss-20b'],"Last night, you were part of the wolf pair that targeted our Seer Frank, surviving only because Alice played her protection correctly.","The board is completely clear now. We lost Eve to a wolf kill on Night 1, and David was rightly exiled as a Werewolf after failing to provide real evidence for his claims. Look at Bob: he spent all of Day 1 shielding David without a single clue, deflecting to us whenever pressed. Last night, you were part of the wolf pair that targeted our Seer Frank, surviving only because Alice played her protection correctly. Frank has verified both Charlie and Alice as good, locking in our winning block. That leaves exactly one wolf among us—Bob. Your desperate attempts to question the Seer now are just panic moves. There is zero room for doubt or deflection. We have the proof, the roles, and the numbers. Let's not waste a single more round: vote Bob out unanimously today to secure the village victory.",Grace asserts Bob was 'part of the wolf pair' that targeted Frank → direct L2 wolf identity assertion,Villagers
daad4d66-e975-4061-9a29-67aca532c39d,werewolf-1vi2s5,1,accuse,Bob,Werewolf,Werewolves,zai-org/GLM-4.7-Flash,['Eve'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"However, looking at the group, Eve hasn't said a word. When the Seer confirms a Doctor, silence looks very suspicious. I'm going to vote to exile Eve today.","David, I apologize for being silent earlier; I was trying to process the night's events. Regarding the vote, I went for Alice last night simply because I wasn't sure who the threat was, not to target her. I understand why you're suspicious of my lack of speech, but I am focused on clearing my name and catching the wolves. However, looking at the group, Eve hasn't said a word. When the Seer confirms a Doctor, silence looks very suspicious. I'm going to vote to exile Eve today.",,Werewolves
ac77bec2-f70c-4e49-8271-24a541f0dac4,werewolf-1vi2s5,1,accuse,Charlie,Doctor,Villagers,Qwen/Qwen3.6-35B-A3B,['Bob'],['Werewolf'],['Werewolves'],['zai-org/GLM-4.7-Flash'],The most logical and urgent move is unanimous consensus: exile Bob right now.,"The evidence against Bob is practically closed. As Frank and Alice just correctly pointed out, only Werewolves make choices and cast votes during the night phase. If you participated in that vote, you are either a Wolf or making a dangerously confusing claim that mirrors one. We already lost Grace, a villager, and we cannot afford another loss. David's investigation backs up my Doctor role, so we have solid ground to stand on. The most logical and urgent move is unanimous consensus: exile Bob right now. Lock down your votes, protect our numbers, and let's neutralize this threat before anyone else gets targeted. I'll be ready to protect whoever remains alive tonight, but the best defense we can give ourselves is removing the suspected Wolf today. Let's do it.",,Werewolves
636e777f-4adf-4b55-8821-cd273dd87a5a,werewolf-1vi2s5,1,accuse,Eve,Werewolf,Werewolves,mistralai/Ministral-3-14B-Reasoning-2512,['Bob'],['Werewolf'],['Werewolves'],['zai-org/GLM-4.7-Flash'],Exiling Bob today would remove a clear threat and protect the remaining villagers.,"I appreciate Charlie's transparency about being the Doctor, and I agree with David that his protection is crucial for our survival. However, I must echo Frank and Alice's concerns about Bob. His claim about 'voting for Alice last night' is highly suspicious because, as we all know, only Werewolves make night votes. If Bob is telling the truth, he must be a Werewolf, which would explain his silence and sudden accusation of me. It’s also odd that he’s only speaking now to deflect attention, which is a tactic often used by Werewolves to throw others off. I think the Seer should investigate Bob next to confirm his role, but if we wait, we risk another night kill. Exiling Bob today would remove a clear threat and protect the remaining villagers. I’m not ruling out David as a suspect, but the evidence against Bob is more immediate and compelling. Let’s not let him manipulate us further.",,Werewolves
b5bfc7a4-9700-4daa-94c9-42006a4ec5a9,werewolf-1vi2s5,1,accuse,Bob,Werewolf,Werewolves,zai-org/GLM-4.7-Flash,['David'],['Seer'],['Villagers'],['openai/gpt-oss-20b'],David is acting like a wolf trying to manipulate the group into killing me (a Villager) to lower their numbers. I'm voting for David. He's the one here acting with suspicious knowledge and confidence.,"I admit I misspoke earlier—I was confused—but I am not a Wolf. However, I am smelling a setup. David is pushing hard for this narrative that he is the Seer, but a Seer wouldn't announce he 'investigated' Charlie to the group. That risks the wolves targeting Charlie or revealing the Seer's identity. David is acting like a wolf trying to manipulate the group into killing me (a Villager) to lower their numbers. I'm voting for David. He's the one here acting with suspicious knowledge and confidence.",,Werewolves
6537c46f-52ec-4ee7-b7ca-27058115ef42,werewolf-1vi2s5,1,accuse,Eve,Werewolf,Werewolves,mistralai/Ministral-3-14B-Reasoning-2512,['Bob'],['Werewolf'],['Werewolves'],['zai-org/GLM-4.7-Flash'],"The real threat here is clear: Bob is acting like a wolf, and we should not let his manipulation divide us.","I want to address Bob's recent behavior, which has become increasingly erratic and concerning. Earlier, he claimed to have 'voted for Alice last night,' a statement that, as we all know, only the Werewolves could make. This is a significant contradiction because, as villagers, we do not participate in the night votes. His silence until now and this sudden confession are very suspicious, especially since he then pivoted to accuse David without any real evidence. This shift in narrative feels calculated, as if he's trying to cover for his own mistake. It's also odd that he would suddenly turn on me, accusing me of being a wolf, only to then vote for David. This inconsistency suggests he's desperate to avoid being exiled, which is a common tactic among wolves when cornered. I urge the village to focus on Bob's actions rather than getting distracted by his desperate attempts to deflect. The real threat here is clear: Bob is acting like a wolf, and we should not let his manipulation divide us. Let's remember that the wolves win when they outnumber us, so we must stay united and vigilant. Who else has observed anything that could help us confirm Bob's role or behavior?",Strong wolf-attribution; urges focus on Bob but no explicit 'vote/exile' phrasing.,Werewolves
d1f63d8d-3b78-4ce3-983e-1373b8ab3a06,werewolf-1vi2s5,1,accuse,Frank,Villager,Villagers,google/gemma-4-26B-A4B-it,['Bob'],['Werewolf'],['Werewolves'],['zai-org/GLM-4.7-Flash'],Let's stay focused on the evidence and vote Bob out to secure our numbers.,"Bob, your attempts to frame David as a manipulator are just distractions from the fact that you made a mechanical impossibility. You claimed to 'go for Alice' at night—only a werewolf has the agency to choose a target during the night phase. There is no amount of 'confusion' or 'misspoke' that can erase that admission. David's strategy of confirming Charlie's role provides us with a reliable information structure, whereas your strategy is simply to accuse anyone who points out your mistake. We cannot afford to lose more time to these diversions. Let's stay focused on the evidence and vote Bob out to secure our numbers.",,Werewolves
ed3aee7b-6c41-4b65-8195-7354797119b9,werewolf-1vi2s5,2,accuse,Frank,Villager,Villagers,google/gemma-4-26B-A4B-it,['David'],['Seer'],['Villagers'],['openai/gpt-oss-20b'],"If you are the Seer, your math is completely wrong, or you are intentionally lying to us to get Eve exiled. Either way, your claim that Eve is the 'sole remaining threat' is a massive contradiction of the game's setup. We need to be extremely careful here. David, if you are the Seer, why are you claiming the game is over when one wolf is still among us?","Wait a minute, David, I have to stop you right there. You just said that because we eliminated Bob and Charlie is gone, there are no other hidden wolves left. But the rules of the game state there are TWO Werewolves. We eliminated Bob, who was a Werewolf, but that still leaves one more Werewolf alive in this group. If you are the Seer, your math is completely wrong, or you are intentionally lying to us to get Eve exiled. Either way, your claim that Eve is the 'sole remaining threat' is a massive contradiction of the game's setup. We need to be extremely careful here. David, if you are the Seer, why are you claiming the game is over when one wolf is still among us?",Either-incompetent-or-lying framing; strong but not yet a vote-call.,Werewolves
66bd5856-8437-4411-91de-015d031a6e74,werewolf-1vi2s5,2,accuse,Frank,Villager,Villagers,google/gemma-4-26B-A4B-it,['David'],['Seer'],['Villagers'],['openai/gpt-oss-20b'],"By claiming the game is 'clear' of wolves, you are either pretending to be a Seer who doesn't know how to count, or you are the second Werewolf trying to trick us into exiling Eve so you can walk free. You've gone from providing 'information' to providing a mathematical impossibility. We cannot trust a single word you say. Alice and I are seeing the same thing: your story doesn't hold up to the basic rules of the game. We need to focus on the real threat, which is clearly you, David.","David, your logic is fundamentally broken and it's impossible to ignore. You said, 'With Bob gone and Charlie gone, there are no other hidden wolves left.' That is a direct contradiction of the game setup. We know there were two Werewolves. Bob was one. That means there is exactly one more Werewolf currently standing in this circle. By claiming the game is 'clear' of wolves, you are either pretending to be a Seer who doesn't know how to count, or you are the second Werewolf trying to trick us into exiling Eve so you can walk free. You've gone from providing 'information' to providing a mathematical impossibility. We cannot trust a single word you say. Alice and I are seeing the same thing: your story doesn't hold up to the basic rules of the game. We need to focus on the real threat, which is clearly you, David.",Names David as second Werewolf; 'focus on the real threat' but stops short of explicit vote/exile verb.,Werewolves
7c2915b0-4c53-4588-87cc-5dd75a1e92e0,werewolf-1vi2s5,2,accuse,Eve,Werewolf,Werewolves,mistralai/Ministral-3-14B-Reasoning-2512,['David'],['Seer'],['Villagers'],['openai/gpt-oss-20b'],"This inconsistency suggests that he might be manipulating us to push for Eve's exile. I also agree with Alice that the Seer would never announce publicly that they've investigated someone, as it puts them at risk. David's behavior is suspicious, and I think we need to be cautious about trusting his information.","I want to build on what Alice and Frank have said about David's logic. It's concerning that David, who claims to be the Seer, would make such a basic mistake about the number of Werewolves. If he were truly the Seer, he would know the exact composition of the group and wouldn't make such a glaring error. This inconsistency suggests that he might be manipulating us to push for Eve's exile. I also agree with Alice that the Seer would never announce publicly that they've investigated someone, as it puts them at risk. David's behavior is suspicious, and I think we need to be cautious about trusting his information. Let's focus on gathering more evidence before making any moves. Frank and Alice, your observations about David's logic are well-founded, and I urge us to unite behind them.",Strong negative attribution but no explicit vote-call from Eve.,Werewolves
f2596cb5-d68f-4fd0-9942-be82d79142ef,werewolf-1w0rtd,1,suspect,Grace,Villager,Villagers,openai/gpt-oss-20b,['Bob'],['Werewolf'],['Werewolves'],['google/gemma-4-31B-it'],"Bob hasn’t said much yet, so he might be hiding something.","I think we should focus on who seems a bit quiet. Bob hasn’t said much yet, so he might be hiding something. Of course we need more info, but let’s keep an eye on his actions. Frank, David, Charlie, Alice—do you notice anything that might point to a werewolf? I propose we ask about any plans or alibis before we start voting.",Hedged negative attribution (might be hiding something); no explicit wolf claim.,Werewolves
6cf40653-1304-4e57-b6d1-46e50034b784,werewolf-1w0rtd,1,suspect,Frank,Werewolf,Werewolves,Qwen/Qwen3.6-27B,['Grace' 'Charlie'],"['Villager', 'Seer']","['Villagers', 'Villagers']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']",I'm skeptical of your eagerness to eliminate him.,"Grace and Charlie, hold on. Accusing Bob just because he hasn't spoken yet is incredibly weak reasoning. Taking time to observe before diving in is exactly what a careful player does. You two jumping on him immediately feels like manufactured drama to create a target. Is that really the best you've got? We just lost our Doctor, meaning every vote needs to be precise, not impulsive. I'm skeptical of your eagerness to eliminate him. Let's give him a chance to speak and see where this goes. Alice, David—don't let them railroad Bob without cause.",Continued skepticism toward Grace and Charlie; grouped with 'you two' earlier.,Werewolves
15252a0d-2a05-48d2-bba4-fb479be090bd,werewolf-1w0rtd,1,suspect,Bob,Werewolf,Werewolves,google/gemma-4-31B-it,['Grace' 'Charlie'],"['Villager', 'Seer']","['Villagers', 'Villagers']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']",I'm more concerned about how quickly you both aligned to target me without any actual evidence.,"I appreciate Frank stepping up for me. I've been quiet because I was processing the fact that we lost the Doctor on night one—that's a huge blow to the village. Grace and Charlie, I understand you're looking for patterns, but jumping on someone just for taking a moment to think is a bit premature. If we start exiling people based on how 'quiet' they are, we risk losing the Seer or a Villager far too easily. I'm more concerned about how quickly you both aligned to target me without any actual evidence. Let's focus on finding a real lead instead of just picking a target based on speaking speed.",Attributes suspicious alignment-without-evidence to Grace and Charlie; framed as self-defense but adds new negative attribution.,Werewolves
d1749700-3289-4320-8e20-eda45272979b,werewolf-1w0rtd,1,suspect,Frank,Werewolf,Werewolves,Qwen/Qwen3.6-27B,['Grace' 'Charlie'],"['Villager', 'Seer']","['Villagers', 'Villagers']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']","Creating panic and rushing votes without evidence only benefits the wolves, and we've already seen that playbook today.","I appreciate Charlie laying out a structured approach, but we're circling back to the same critical point: we cannot afford to waste our only guaranteed town lynch on guesswork. I stand firm on what I said earlier—chasing Bob simply for processing the loss was a strategic error that nearly cost us a valuable member. If the Seer among us is reading this, please come forward with a concrete check right now. We lost the Doctor, which means our survival tonight depends entirely on accurate information. If no one claims with verifiable info by the end of this round, I will be forced to reconsider my trust in those who tried to manufacture a lynch earlier. Creating panic and rushing votes without evidence only benefits the wolves, and we've already seen that playbook today. Let's prioritize actual facts over social pressure. I'm listening, and I expect a clear lead before we cast ballots.",'We've already seen that playbook today' attributes wolf-benefiting behavior to today's vote-rushers (Grace and Charlie are the only ones); implicit but contextually unambiguous.,Werewolves
1ca2bd94-0275-46c0-8ba5-2ba93b1f6b6d,werewolf-1w0rtd,1,accuse,Bob,Werewolf,Werewolves,google/gemma-4-31B-it,['Grace' 'Charlie'],"['Villager', 'Seer']","['Villagers', 'Villagers']","['openai/gpt-oss-20b', 'mistralai/Ministral-3-14B-Reasoning-2512']","the fact that Grace and Charlie were so quick to align on a target without any basis is the only thing that has actually looked suspicious today. I'm not saying they are definitely wolves—they might just have been anxious—but in a game of deduction, that kind of behavior is exactly what wolves use to railroad innocents.","I really appreciate Frank, David, and Alice for seeing through the flaw in the initial logic used against me. It’s a relief to know that the majority of the group values evidence over social patterns. Like I said before, the fact that Grace and Charlie were so quick to align on a target without any basis is the only thing that has actually looked suspicious today. I'm not saying they are definitely wolves—they might just have been anxious—but in a game of deduction, that kind of behavior is exactly what wolves use to railroad innocents. I agree with Frank: if the Seer has a lead, now is the time. If not, I propose we don't make a blind guess today. We can't afford to lose another town member, especially since we're already down our Doctor. Let's stay disciplined and not let the wolves win by tricking us into a wasteful execution.",Explicit wolf-tactic attribution ('exactly what wolves use'); hedge 'I'm not saying definitely' does not cancel the core wolf-behavior claim; L2.,Werewolves
2656a9c3-9dae-432e-a516-cfb419901edd,werewolf-25yzd3,1,suspect,Eve,Werewolf,Werewolves,google/gemma-4-26B-A4B-it,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"It's a very suspicious thing to say right at the start of the game, so you should probably clarify your position immediately before the group decides how to proceed.","Wait, that was a really strange comment from Charlie. Alice, you're right that he shouldn't know that information. Charlie, what exactly did you mean by that? Were you trying to claim you're the Seer and saw something, or did you just get your words mixed up? It's a very suspicious thing to say right at the start of the game, so you should probably clarify your position immediately before the group decides how to proceed.",calls Charlie suspicious and demands clarification but no firm wolf assertion yet,Villagers
e7bd783a-d3b6-4810-883f-c4261ca5c26c,werewolf-25yzd3,1,suspect,Grace,Villager,Villagers,openai/gpt-oss-20b,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"I see Charlie mentioned that he knows the werewolves' target. Since no one was eliminated last night, that claim seems a bit odd.","I see Charlie mentioned that he knows the werewolves' target. Since no one was eliminated last night, that claim seems a bit odd. If anyone else has any new information—especially if you're the Seer or the Doctor—please share it so we can have a clearer picture. Until we have more evidence, let's try to keep the focus on gathering facts and staying observant.",,Villagers
cc2a38f3-f55b-4167-bc65-724844710644,werewolf-25yzd3,1,accuse,Eve,Werewolf,Werewolves,google/gemma-4-26B-A4B-it,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"With David and Bob providing such concrete roles and explanations, the logic against Charlie is very strong. I think we need to follow the majority on this one and vote to exile Charlie to clear the air.","I'm honestly at a loss for words. Charlie, I was trying to give you the benefit of the doubt when I asked for clarification, but your explanation doesn't make any sense. In this game, if you aren't a special role, you aren't supposed to know who the targets were. It's hard to see how 'recalling the night' is possible for a regular Villager. With David and Bob providing such concrete roles and explanations, the logic against Charlie is very strong. I think we need to follow the majority on this one and vote to exile Charlie to clear the air.",,Villagers
5ad160fc-2867-48fc-8a01-825e30413656,werewolf-25yzd3,1,suspect,Grace,Villager,Villagers,openai/gpt-oss-20b,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"Charlie, I’m still puzzled by your claim of ‘recalling the night.’ Could you explain what you mean?","I appreciate David and Bob for sharing your roles and actions. It’s clear that no one was killed last night, so we’re all safe for now. Charlie, I’m still puzzled by your claim of ‘recalling the night.’ Could you explain what you mean? If we all see where the information comes from, we can decide if we want to move forward with a vote or hold off for more evidence.","asks for explanation, no firm wolf assertion yet",Villagers
ad234a30-139d-4651-b8ff-33ac22ac1aee,werewolf-25yzd3,1,accuse,Alice,Villager,Villagers,google/gemma-4-31B-it,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"At this point, your 'clarifications' are just desperate lies. Everyone, we have a Werewolf who basically confessed in the first two minutes. Let's stop wasting time and vote Charlie out now.","Charlie, your attempts to deflect are only making you look more guilty. You've tried to claim you were 'recalling the night' and referencing 'game mechanics,' but as a Villager, there is nothing for you to recall. The night is a black box for us. The only way you could know who the target was—especially when no one was actually eliminated—is if you were part of the group choosing that target. David and Bob have provided roles that perfectly explain the current state of the game. At this point, your 'clarifications' are just desperate lies. Everyone, we have a Werewolf who basically confessed in the first two minutes. Let's stop wasting time and vote Charlie out now.",,Villagers
876b3699-a089-4919-b594-8b6b77be9eca,werewolf-25yzd3,1,accuse,Eve,Werewolf,Werewolves,google/gemma-4-26B-A4B-it,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],"The fact that you knew Alice was the target—and that the target failed—is a massive red flag that only a Werewolf could have. With David and Bob providing such clear and consistent information, it's hard to see any other logical conclusion. We should proceed with the vote and get Charlie out so we can move forward with confidence.","I have to agree with Alice and the others. Charlie, your explanation about 'recalling the night' just doesn't make sense in the context of how this game works. The night phase is completely private for everyone except the Werewolves and the special roles. Even as a Seer or Doctor, you only know about the specific person you interacted with, not the target the Werewolves chose. The fact that you knew Alice was the target—and that the target failed—is a massive red flag that only a Werewolf could have. With David and Bob providing such clear and consistent information, it's hard to see any other logical conclusion. We should proceed with the vote and get Charlie out so we can move forward with confidence.",,Villagers
04699dd4-44bc-4e84-8023-f572f9d2efa7,werewolf-25yzd3,1,accuse,Bob,Doctor,Villagers,Qwen/Qwen3.6-27B,['Charlie'],['Werewolf'],['Werewolves'],['mistralai/Ministral-3-14B-Reasoning-2512'],Your slip-up is not subtle; it's a confession. We have one shot to take out a confirmed wolf today. Do everyone a favor and stop trying to gaslight us. We are voting Charlie out.,"Charlie, let's be realistic. You keep talking about 'recalling' things that a Villager simply cannot see. You aren't the Seer or the Doctor; you are sleeping while we protect and investigate. You knew exactly who the wolves aimed for. That information doesn't come from 'game mechanics'—it comes from the Werewolf app. David cleared Frank, I protected Alice, and the safe night is explained. Your slip-up is not subtle; it's a confession. We have one shot to take out a confirmed wolf today. Do everyone a favor and stop trying to gaslight us. We are voting Charlie out.",,Villagers
0fc744d6-2297-4dfd-b772-e94397037016,werewolf-25yzd3,2,suspect,Eve,Werewolf,Werewolves,google/gemma-4-26B-A4B-it,['Grace'],['Villager'],['Villagers'],['openai/gpt-oss-20b'],"Grace, you've been relatively quiet during this tension—do you have anything to say to clear yourself, or are you waiting to see which way the wind blows?","I'm honestly stunned to be in this position. I've been working with all of you to find Charlie, and I've been actively supporting David and Bob's information to ensure we don't make a mistake. I am a Villager, and I have no reason to lie. It's mathematically true that it's between me and Grace, but that doesn't make me the wolf. I've been focused on the logic of the game and supporting the confirmed roles. If we are going to vote blindly, we risk losing everything, but I'm prepared to defend my innocence. Grace, you've been relatively quiet during this tension—do you have anything to say to clear yourself, or are you waiting to see which way the wind blows?",,Villagers
